robot,variant,coupling,terrain,generation,median,q25,q75,mean,std,n
babya,base,blf,flat,218,11.204682111887974,10.686735646281182,11.783904772734,11.425269478654924,1.802442561150418,30
babya,base,blf,flat,219,11.204682111887974,10.687637635793493,11.813515971978482,11.435632526767801,1.8076383050138862,30
babya,base,blf,flat,220,11.204682111887974,10.687637635793493,11.813515971978482,11.453379746689997,1.8461390523988983,30
babya,base,blf,flat,221,11.204682111887974,10.691858827168787,11.813515971978482,11.466622033300963,1.8522171751317993,30
babya,base,blf,flat,222,11.204682111887974,10.69594687641479,11.813515971978482,11.469214051937602,1.8513866334032758,30
babya,base,blf,flat,223,11.204682111887974,10.719586366801668,11.825147985680948,11.481112757247073,1.8535818638894985,30
babya,base,blf,flat,224,11.350006050519852,10.719586366801668,11.826582035929542,11.494778622118597,1.853584853055335,30
babya,base,blf,flat,225,11.350006050519852,10.719586366801668,11.826582035929542,11.510647641334764,1.8687577544237095,30
babya,base,blf,flat,226,11.350006050519852,10.78910939092049,11.827948721158371,11.520505104017877,1.866655338325403,30
babya,base,blf,flat,227,11.350006050519852,10.78910939092049,11.827948721158371,11.527125435183308,1.8684676624374201,30
babya,base,blf,flat,228,11.350006050519852,10.78910939092049,11.832703473623646,11.53551239918666,1.880531203526954,30
babya,base,blf,flat,229,11.37978094765463,10.78910939092049,11.867753195954615,11.542778412354973,1.8795461021971396,30
babya,base,blf,flat,230,11.37978094765463,10.78910939092049,11.867753195954615,11.555637805132793,1.8935846459423296,30
babya,base,blf,flat,231,11.37978094765463,10.794096959445756,11.867753195954615,11.560516226971492,1.8931359958874634,30
babya,base,blf,flat,232,11.37978094765463,10.794096959445756,11.86968276154661,11.562898117285448,1.8952503150234983,30
babya,base,blf,flat,233,11.37978094765463,10.794096959445756,11.86968276154661,11.567306375482547,1.8955188823915103,30
babya,base,blf,flat,234,11.37978094765463,10.820631955813429,11.871231264526845,11.57612315287064,1.895077082056774,30
babya,base,blf,flat,235,11.39112515875632,10.821377492424972,11.878124736808825,11.58084393020209,1.894460453557204,30
babya,base,blf,flat,236,11.424281040823399,10.823925304049864,11.878124736808825,11.597026992108988,1.9009226198568618,30
babya,base,blf,flat,237,11.429670035215697,10.823925304049864,11.878124736808825,11.598815599864114,1.8992227616252442,30
babya,base,blf,flat,238,11.440469508555982,10.823925304049864,11.878124736808825,11.603520828678763,1.8967564668068368,30
babya,base,blf,flat,239,11.449776234691946,10.828297721390857,11.901875948750408,11.611892058061137,1.8959516962825869,30
babya,base,blf,flat,240,11.454538111872854,10.828297721390857,11.901875948750408,11.620021626693816,1.8954327548870886,30
babya,base,blf,flat,241,11.458673843261579,10.828297721390857,11.901875948750408,11.623314732929435,1.8957502345027504,30
babya,base,blf,flat,242,11.459360946674375,10.95765842945449,11.901875948750408,11.63439337909193,1.902743978126601,30
babya,base,blf,flat,243,11.459360946674375,10.957715862607966,11.901875948750408,11.641141481613255,1.9096334896153795,30
babya,base,blf,flat,244,11.462769363805982,10.957715862607966,11.901875948750408,11.648218956784818,1.9166716636282612,30
