robot,variant,coupling,terrain,seed,distance,em,drag_pct
babya,phi,uncoupled,flat,3,8.174564159213418,0.8934484809334318,19.21666666666666
babya,phi,uncoupled,flat,4,10.75733658807792,0.8836312915935985,0.32666666666666
babya,phi,uncoupled,flat,5,18.83155544285624,0.8416099580334242,37.63666666666667
babya,phi,uncoupled,flat,6,13.133054477527418,0.8505794086057179,29.4
babya,phi,uncoupled,flat,7,16.392714926155744,0.8946106392980595,27.493333333333332
babya,phi,uncoupled,flat,8,11.627418427705162,0.8544168751072561,20.03666666666666
babya,phi,uncoupled,flat,9,11.391774088942004,0.8911440594636982,8.02666666666666
babya,phi,uncoupled,flat,10,17.15933574734682,0.9066564170277956,56.20333333333334
babya,phi,uncoupled,flat,11,11.86096569802726,0.9086627598010588,17.15333333333333
babya,phi,uncoupled,flat,12,11.781059330156063,0.8703925992828937,12.466666666666661
babya,phi,uncoupled,flat,13,8.145618419321965,0.9082769758330096,52.35333333333333
babya,phi,uncoupled,flat,14,10.196400050765227,0.8817816450647754,3.58
babya,phi,uncoupled,flat,15,11.769732318837086,0.9340243741419064,13.81333333333333
babya,phi,uncoupled,flat,16,13.77172739655201,0.935216821474254,21.43666666666666
babya,phi,uncoupled,flat,17,13.917709167611877,0.8981868378210461,2.42666666666666
babya,phi,uncoupled,flat,18,13.126512290015546,0.8215102768614441,20.82
babya,phi,uncoupled,flat,19,11.178362915488844,0.893803905332578,2.81
babya,phi,uncoupled,flat,20,9.39173158972446,0.8596927735987461,28.823333333333327
babya,phi,uncoupled,flat,21,17.264748727834732,0.8831532888707685,5.31666666666666
babya,phi,uncoupled,flat,22,18.657639176734538,0.9332719367095,20.64666666666666
babya,phi,uncoupled,flat,23,12.047066399624716,0.8427455062480194,28.543333333333333
babya,phi,uncoupled,flat,24,18.68259981736879,0.9141954356776708,22.876666666666658
babya,phi,uncoupled,flat,25,18.81154392717946,0.8947424586959042,9.610000000000001
babya,phi,uncoupled,flat,26,11.784381616365756,0.9215024235616326,23.080000000000002
babya,phi,uncoupled,flat,27,17.1607626304662,0.9191631653009072,17.19
babya,phi,uncoupled,flat,28,12.767089711782832,0.893386159648464,9.93
babya,phi,uncoupled,flat,29,11.50577415499018,0.9306081598904284,18.970000000000002
babya,phi,uncoupled,flat,30,8.765154152941003,0.8344350962654895,28.03
babya,phi,uncoupled,rugged,1,10.145638938282108,0.8989285102604382,8.246666666666666
babya,phi,uncoupled,rugged,2,10.92473983537314,0.8354301265118899,5.86
babya,phi,uncoupled,rugged,3,14.137846535543572,0.884856206148517,35.25
babya,phi,uncoupled,rugged,4,10.30313073618794,0.8772678404094267,15.18
babya,phi,uncoupled,rugged,5,15.536906159750991,0.8685181157437835,8.923333333333334
babya,phi,uncoupled,rugged,6,8.788016218134516,0.8237912745643806,56.626666666666665
babya,phi,uncoupled,rugged,7,8.715229421229228,0.7079454610135019,42.97666666666667
babya,phi,uncoupled,rugged,8,10.161003945898411,0.8422716326547643,3.73
babya,phi,uncoupled,rugged,9,10.575563176048831,0.8516409731621167,22.87333333333333
babya,phi,uncoupled,rugged,10,14.190296126899648,0.8790387713374358,22.46
babya,phi,uncoupled,rugged,11,6.920966699719577,0.7609211530479926,1.4933333333333334
babya,phi,uncoupled,rugged,12,12.405663556820365,0.8683251308269969,6.91
babya,phi,uncoupled,rugged,13,10.499496092964138,0.8850202379053037,10.036666666666669
babya,phi,uncoupled,rugged,14,11.600043859757522,0.8222591758909411,23.17333333333333
babya,phi,uncoupled,rugged,15,10.238980133148075,0.9288890378978312,14.86
babya,phi,uncoupled,rugged,16,11.401550146295582,0.8593183501327661,32.52333333333333
babya,phi,uncoupled,rugged,17,10.401232423804975,0.7891055240773959,11.79
babya,phi,uncoupled,rugged,18,10.291199126692188,0.918493788890512,23.74333333333333
babya,phi,uncoupled,rugged,19,13.44375441389279,0.8720069239706331,31.19333333333333
babya,phi,uncoupled,rugged,20,13.937756739187142,0.9180845330499072,38.71333333333333
babya,phi,uncoupled,rugged,21,15.080383288449765,0.8668500789591144,29.133333333333333
babya,phi,uncoupled,rugged,22,14.567586679512566,0.8672521364218547,39.55
babya,phi,uncoupled,rugged,23,10.40795098067751,0.857903460946037,29.01
babya,phi,uncoupled,rugged,24,10.971963011519872,0.8457146027188547,19.953333333333333
babya,phi,uncoupled,rugged,25,13.70437736836207,0.8978145182774936,30.273333333333333
babya,phi,uncoupled,rugged,26,10.818259908061806,0.8722353153019553,16.206666666666667
babya,phi,uncoupled,rugged,27,11.536528190537569,0.8245141665044171,32.81
babya,phi,uncoupled,rugged,28,10.330824175897355,0.8850626898116924,18.813333333333333
babya,phi,uncoupled,rugged,29,9.73607844982306,0.9014974865367124,56.32
babya,phi,uncoupled,rugged,30,12.599389286075976,0.8303137230727365,19.273333333333333
ege,base,blf,flat,1,8.454183551651616,0.886217831736851,17.11333333333333
ege,base,blf,flat,2,7.273809154564043,0.7063662904911626,17.67333333333333
ege,base,blf,flat,3,8.240368666139648,0.9025420221124854,45.78
