robot,variant,coupling,generation,median,q25,q75,mean,std,n
spider,base,blf,203,8.5631,8.1677,8.7301,8.4007,0.5127,35
spider,base,blf,204,8.5782,8.1677,8.7356,8.4058,0.5117,35
spider,base,blf,205,8.5782,8.1677,8.7361,8.4074,0.5102,35
spider,base,blf,206,8.5782,8.1765,8.7364,8.4095,0.5098,35
spider,base,blf,207,8.5782,8.1765,8.7371,8.4106,0.5106,35
spider,base,blf,208,8.5782,8.1765,8.7400,8.4114,0.5112,35
spider,base,blf,209,8.5782,8.1765,8.7418,8.4129,0.5105,35
spider,base,blf,210,8.5782,8.1845,8.7418,8.4186,0.5125,35
spider,base,blf,211,8.5800,8.1900,8.7429,8.4201,0.5115,35
spider,base,blf,212,8.5858,8.1900,8.7451,8.4208,0.5117,35
spider,base,blf,213,8.5858,8.1989,8.7500,8.4235,0.5109,35
spider,base,blf,214,8.5858,8.1989,8.7520,8.4248,0.5104,35
spider,base,blf,215,8.5858,8.2013,8.7527,8.4262,0.5109,35
spider,base,blf,216,8.5996,8.2013,8.7546,8.4293,0.5105,35
spider,base,blf,217,8.5996,8.2013,8.7611,8.4304,0.5110,35
spider,base,blf,218,8.5996,8.2013,8.7616,8.4332,0.5080,35
spider,base,blf,219,8.5996,8.2088,8.7670,8.4346,0.5081,35
spider,base,blf,220,8.5996,8.2088,8.7670,8.4351,0.5081,35
spider,base,blf,221,8.6002,8.2088,8.7670,8.4356,0.5082,35
spider,base,blf,222,8.6002,8.2088,8.7670,8.4378,0.5069,35
spider,base,blf,223,8.6002,8.2089,8.7670,8.4384,0.5072,35
spider,base,blf,224,8.6002,8.2108,8.7670,8.4393,0.5072,35
spider,base,blf,225,8.6009,8.2123,8.7670,8.4399,0.5071,35
spider,base,blf,226,8.6009,8.2170,8.7709,8.4416,0.5067,35
spider,base,blf,227,8.6009,8.2170,8.7718,8.4438,0.5037,35
spider,base,blf,228,8.6009,8.2182,8.7718,8.4480,0.4987,35
spider,base,blf,229,8.6009,8.2182,8.7718,8.4494,0.4983,35
spider,base,blf,230,8.6009,8.2260,8.7718,8.4514,0.4998,35
spider,base,blf,231,8.6009,8.2260,8.7718,8.4539,0.4965,35
spider,base,blf,232,8.6013,8.2260,8.7737,8.4551,0.4968,35
spider,base,blf,233,8.6013,8.2260,8.7755,8.4559,0.4969,35
spider,base,blf,234,8.6013,8.2260,8.7768,8.4564,0.4966,35
spider,base,blf,235,8.6013,8.2260,8.7777,8.4573,0.4977,35
spider,base,blf,236,8.6013,8.2284,8.7792,8.4586,0.4979,35
spider,base,blf,237,8.6013,8.2316,8.7792,8.4599,0.4968,35
spider,base,blf,238,8.6013,8.2340,8.7792,8.4607,0.4963,35
spider,base,blf,239,8.6013,8.2340,8.7792,8.4618,0.4975,35
spider,base,blf,240,8.6013,8.2347,8.7792,8.4631,0.4969,35
spider,base,blf,241,8.6013,8.2347,8.7792,8.4642,0.4965,35
spider,base,blf,242,8.6013,8.2347,8.7792,8.4647,0.4966,35
spider,base,blf,243,8.6013,8.2357,8.7792,8.4652,0.4965,35
spider,base,blf,244,8.6020,8.2366,8.7792,8.4666,0.4969,35
spider,base,blf,245,8.6020,8.2366,8.7799,8.4690,0.4978,35
spider,base,blf,246,8.6020,8.2366,8.7837,8.4696,0.4976,35
spider,base,blf,247,8.6020,8.2366,8.7837,8.4701,0.4977,35
spider,base,blf,248,8.6020,8.2432,8.7848,8.4714,0.4977,35
spider,base,blf,249,8.6026,8.2434,8.7848,8.4725,0.4967,35
spider,base,blf,250,8.6026,8.2434,8.7863,8.4737,0.4960,35
spider,base,blf,251,8.6026,8.2434,8.7863,8.4750,0.4940,35
spider,base,blf,252,8.6026,8.2450,8.7864,8.4756,0.4942,35
spider,base,blf,253,8.6026,8.2450,8.7873,8.4766,0.4947,35
spider,base,blf,254,8.6026,8.2450,8.7873,8.4782,0.4941,35
spider,base,blf,255,8.6026,8.2450,8.7873,8.4794,0.4933,35
spider,base,blf,256,8.6026,8.2450,8.7873,8.4810,0.4911,35
spider,base,blf,257,8.6026,8.2450,8.7873,8.4816,0.4913,35
spider,base,blf,258,8.6028,8.2450,8.7873,8.4839,0.4889,35
spider,base,blf,259,8.6028,8.2459,8.7897,8.4851,0.4897,35
spider,base,blf,260,8.6028,8.2459,8.7897,8.4854,0.4898,35
spider,base,blf,261,8.6039,8.2487,8.7928,8.4863,0.4895,35
spider,base,blf,262,8.6043,8.2515,8.7952,8.4870,0.4894,35
spider,base,blf,263,8.6048,8.2515,8.7952,8.4889,0.4877,35
spider,base,blf,264,8.6048,8.2515,8.7957,8.4891,0.4878,35
spider,base,blf,265,8.6048,8.2515,8.7957,8.4913,0.4841,35
spider,base,blf,266,8.6048,8.2515,8.7957,8.4915,0.4841,35
spider,base,blf,267,8.6052,8.2516,8.7957,8.4918,0.4844,35
spider,base,blf,268,8.6052,8.2516,8.7957,8.4927,0.4845,35
spider,base,blf,269,8.6077,8.2516,8.7957,8.4930,0.4847,35
spider,base,blf,270,8.6083,8.2516,8.7957,8.4941,0.4851,35
spider,base,blf,271,8.6083,8.2527,8.7957,8.4947,0.4854,35
spider,base,blf,272,8.6083,8.2537,8.7962,8.4954,0.4858,35
spider,base,blf,273,8.6083,8.2538,8.7963,8.4960,0.4856,35
spider,base,blf,274,8.6092,8.2538,8.7966,8.4968,0.4857,35
spider,base,blf,275,8.6092,8.2541,8.7966,8.4986,0.4834,35
spider,base,blf,276,8.6092,8.2546,8.7992,8.4991,0.4835,35
spider,base,blf,277,8.6096,8.2549,8.8011,8.4996,0.4833,35
spider,base,blf,278,8.6114,8.2555,8.8026,8.4997,0.4834,35
spider,base,blf,279,8.6122,8.2555,8.8026,8.5004,0.4832,35
spider,base,blf,280,8.6150,8.2555,8.8033,8.5009,0.4830,35
spider,base,blf,281,8.6150,8.2558,8.8033,8.5019,0.4841,35
spider,base,blf,282,8.6150,8.2563,8.8033,8.5028,0.4835,35
spider,base,blf,283,8.6163,8.2572,8.8033,8.5030,0.4835,35
spider,base,blf,284,8.6163,8.2573,8.8068,8.5033,0.4836,35
spider,base,blf,285,8.6163,8.2573,8.8068,8.5054,0.4815,35
spider,base,blf,286,8.6165,8.2573,8.8068,8.5063,0.4820,35
spider,base,blf,287,8.6201,8.2583,8.8078,8.5071,0.4827,35
spider,base,blf,288,8.6217,8.2587,8.8092,8.5089,0.4811,35
spider,base,blf,289,8.6217,8.2592,8.8092,8.5091,0.4811,35
spider,base,blf,290,8.6222,8.2595,8.8092,8.5094,0.4811,35
spider,base,blf,291,8.6222,8.2606,8.8092,8.5102,0.4808,35
spider,base,blf,292,8.6222,8.2616,8.8108,8.5107,0.4811,35
spider,base,blf,293,8.6222,8.2616,8.8108,8.5110,0.4810,35
spider,base,blf,294,8.6222,8.2630,8.8108,8.5115,0.4814,35
spider,base,blf,295,8.6242,8.2630,8.8108,8.5118,0.4814,35
spider,base,blf,296,8.6242,8.2630,8.8108,8.5123,0.4815,35
spider,base,blf,297,8.6259,8.2631,8.8108,8.5128,0.4817,35
spider,base,blf,298,8.6269,8.2641,8.8108,8.5130,0.4815,35
spider,base,blf,299,8.6269,8.2641,8.8108,8.5135,0.4815,35
spider,base,blf,300,8.6269,8.2643,8.8140,8.5143,0.4818,35
spider,phi,uncoupled,1,2.0213,1.7793,2.4855,2.1278,0.5466,35
spider,phi,uncoupled,2,2.5403,2.0286,3.0364,2.5838,0.6168,35
spider,phi,uncoupled,3,2.7702,2.4391,3.2233,2.8254,0.5425,35
spider,phi,uncoupled,4,3.0160,2.6256,3.3134,2.9839,0.5363,35
spider,phi,uncoupled,5,3.2052,2.6256,3.5627,3.1447,0.6155,35
spider,phi,uncoupled,6,3.2688,2.7586,3.8399,3.3415,0.6537,35
spider,phi,uncoupled,7,3.3558,3.0053,3.8512,3.4850,0.6820,35
spider,phi,uncoupled,8,3.5631,3.1754,3.8697,3.5816,0.6455,35
spider,phi,uncoupled,9,3.7120,3.1754,3.8705,3.6115,0.6434,35
spider,phi,uncoupled,10,3.7358,3.2369,3.9640,3.6791,0.6388,35
spider,phi,uncoupled,11,3.7488,3.4014,3.9803,3.7548,0.5808,35
spider,phi,uncoupled,12,3.7706,3.5054,3.9913,3.7783,0.5716,35
spider,phi,uncoupled,13,3.8531,3.5976,4.3100,3.8714,0.5923,35
spider,phi,uncoupled,14,3.8878,3.5976,4.3291,3.9243,0.5695,35
spider,phi,uncoupled,15,3.9204,3.6922,4.4435,4.0467,0.6581,35
spider,phi,uncoupled,16,3.9425,3.7000,4.4435,4.0792,0.6471,35
spider,phi,uncoupled,17,4.0402,3.7841,4.5188,4.1296,0.6662,35
spider,phi,uncoupled,18,4.2431,3.7841,4.5934,4.1926,0.6526,35
spider,phi,uncoupled,19,4.2994,3.8402,4.6889,4.2387,0.6471,35
spider,phi,uncoupled,20,4.3093,3.8668,4.6889,4.2645,0.6306,35
spider,phi,uncoupled,21,4.3093,3.8668,4.7703,4.2864,0.6505,35
spider,phi,uncoupled,22,4.3473,3.8697,4.7865,4.3287,0.6441,35
spider,phi,uncoupled,23,4.3666,3.8697,4.7865,4.3612,0.6818,35
spider,phi,uncoupled,24,4.3666,3.8697,4.7980,4.3756,0.6901,35
spider,phi,uncoupled,25,4.4690,3.9152,4.8540,4.4211,0.6891,35
spider,phi,uncoupled,26,4.4690,3.9152,4.8777,4.4390,0.7024,35
spider,phi,uncoupled,27,4.4733,3.9152,4.9794,4.5110,0.7395,35
spider,phi,uncoupled,28,4.5762,4.0035,5.1021,4.5609,0.7403,35
spider,phi,uncoupled,29,4.6212,4.0239,5.1021,4.6044,0.7203,35
spider,phi,uncoupled,30,4.6900,4.1499,5.1021,4.6622,0.7583,35
spider,phi,uncoupled,31,4.6900,4.2852,5.2538,4.7078,0.7514,35
spider,phi,uncoupled,32,4.7003,4.3518,5.3260,4.8212,0.7776,35
spider,phi,uncoupled,33,4.7003,4.4142,5.3260,4.8964,0.7395,35
spider,phi,uncoupled,34,4.7648,4.4361,5.3462,4.9261,0.7471,35
spider,phi,uncoupled,35,4.7841,4.4361,5.3462,4.9641,0.7937,35
spider,phi,uncoupled,36,4.7841,4.4361,5.3462,4.9928,0.8435,35
spider,phi,uncoupled,37,4.8120,4.4361,5.4447,5.0300,0.8659,35
spider,phi,uncoupled,38,4.8743,4.5405,5.4929,5.0915,0.9035,35
spider,phi,uncoupled,39,4.8743,4.6144,5.5571,5.1317,0.9123,35
spider,phi,uncoupled,40,4.8960,4.6144,5.5571,5.1455,0.9066,35
spider,phi,uncoupled,41,4.8960,4.6144,5.5571,5.1602,0.9393,35
spider,phi,uncoupled,42,4.9266,4.6497,5.5799,5.1998,0.9385,35
spider,phi,uncoupled,43,4.9266,4.6497,5.7155,5.2336,0.9654,35
spider,phi,uncoupled,44,5.1577,4.7249,5.7155,5.3022,0.9417,35
spider,phi,uncoupled,45,5.1577,4.7371,5.7155,5.3061,0.9397,35
spider,phi,uncoupled,46,5.2252,4.7371,5.7473,5.3391,0.9697,35
spider,phi,uncoupled,47,5.2252,4.7371,5.7549,5.3605,0.9907,35
spider,phi,uncoupled,48,5.2720,4.7510,5.7549,5.3864,0.9847,35
spider,phi,uncoupled,49,5.2720,4.7510,5.8115,5.4156,1.0294,35
spider,phi,uncoupled,50,5.3632,4.8135,5.9584,5.5320,0.9989,35
spider,phi,uncoupled,51,5.3632,4.8559,5.9584,5.5515,0.9977,35
spider,phi,uncoupled,52,5.3632,4.9134,6.0940,5.5979,1.0016,35
spider,phi,uncoupled,53,5.5689,4.9134,6.0940,5.6177,1.0005,35
spider,phi,uncoupled,54,5.6292,4.9134,6.1248,5.6712,0.9989,35
spider,phi,uncoupled,55,5.6546,5.1767,6.2601,5.7434,0.9779,35
spider,phi,uncoupled,56,5.8498,5.1767,6.3311,5.7883,0.9823,35
spider,phi,uncoupled,57,5.8725,5.2226,6.3445,5.8191,0.9836,35
spider,phi,uncoupled,58,5.8725,5.2226,6.3445,5.8191,0.9836,35
spider,phi,uncoupled,59,5.8725,5.2226,6.3954,5.8528,0.9897,35
spider,phi,uncoupled,60,6.0158,5.2465,6.4221,5.9075,0.9884,35
spider,phi,uncoupled,61,6.0158,5.2465,6.5647,5.9378,0.9871,35
spider,phi,uncoupled,62,6.1211,5.2465,6.6259,5.9861,1.0210,35
spider,phi,uncoupled,63,6.1211,5.2465,6.6778,6.0117,1.0244,35
spider,phi,uncoupled,64,6.1285,5.2565,6.6844,6.0378,1.0299,35
spider,phi,uncoupled,65,6.1285,5.2833,6.8303,6.0807,1.0348,35
spider,phi,uncoupled,66,6.1285,5.3511,6.8303,6.1015,1.0280,35
spider,phi,uncoupled,67,6.1285,5.3511,6.8605,6.1491,1.0535,35
spider,phi,uncoupled,68,6.2435,5.3740,6.8605,6.1790,1.0603,35
spider,phi,uncoupled,69,6.2435,5.4401,7.0425,6.2234,1.0832,35
spider,phi,uncoupled,70,6.4886,5.5536,7.0425,6.2955,1.0935,35
spider,phi,uncoupled,71,6.4989,5.6327,7.0425,6.3407,1.0934,35
spider,phi,uncoupled,72,6.8484,5.6327,7.2100,6.4163,1.1237,35
spider,phi,uncoupled,73,6.8817,5.6327,7.3414,6.4703,1.1262,35
spider,phi,uncoupled,74,6.8825,5.6327,7.3414,6.4872,1.1201,35
spider,phi,uncoupled,75,6.8964,5.8662,7.3414,6.5449,1.1220,35
spider,phi,uncoupled,76,6.8964,5.8662,7.3414,6.5524,1.1284,35
spider,phi,uncoupled,77,6.9188,5.8662,7.4346,6.5984,1.1148,35
spider,phi,uncoupled,78,6.9188,5.9323,7.4346,6.6318,1.0963,35
spider,phi,uncoupled,79,7.0205,5.9397,7.4346,6.6504,1.1035,35
spider,phi,uncoupled,80,7.0205,5.9397,7.4456,6.6701,1.1094,35
spider,phi,uncoupled,81,7.0205,5.9397,7.4456,6.6830,1.1022,35
spider,phi,uncoupled,82,7.0248,5.9616,7.4456,6.7371,1.1164,35
spider,phi,uncoupled,83,7.0261,6.0157,7.4456,6.7578,1.1124,35
spider,phi,uncoupled,84,7.0261,6.1173,7.4772,6.8052,1.1363,35
spider,phi,uncoupled,85,7.1569,6.1656,7.5249,6.8375,1.1322,35
spider,phi,uncoupled,86,7.1569,6.1656,7.6366,6.8649,1.1368,35
spider,phi,uncoupled,87,7.2183,6.2752,7.6366,6.9224,1.1323,35
spider,phi,uncoupled,88,7.2190,6.4417,7.6366,6.9522,1.1130,35
spider,phi,uncoupled,89,7.2315,6.4858,7.6646,6.9840,1.0956,35
spider,phi,uncoupled,90,7.2315,6.4858,7.7530,7.0488,1.0840,35
spider,phi,uncoupled,91,7.2380,6.5140,7.7530,7.0814,1.0641,35
spider,phi,uncoupled,92,7.2857,6.5140,7.7909,7.1201,1.0685,35
spider,phi,uncoupled,93,7.3495,6.5140,7.7958,7.1353,1.0668,35
spider,phi,uncoupled,94,7.4051,6.5140,7.8334,7.1512,1.0749,35
spider,phi,uncoupled,95,7.4807,6.6183,7.8602,7.1778,1.0728,35
spider,phi,uncoupled,96,7.5047,6.7135,7.9281,7.2147,1.0755,35
spider,phi,uncoupled,97,7.5497,6.7135,7.9320,7.2456,1.0733,35
spider,phi,uncoupled,98,7.6019,6.7135,7.9501,7.2935,1.0553,35
spider,phi,uncoupled,99,7.6364,6.7499,7.9682,7.3302,1.0672,35
spider,phi,uncoupled,100,7.6421,6.7585,8.0542,7.3422,1.0659,35
spider,phi,uncoupled,101,7.6809,6.8609,8.0542,7.3701,1.0620,35
spider,phi,uncoupled,102,7.6809,6.9663,8.1131,7.3860,1.0546,35
spider,phi,uncoupled,103,7.6936,7.0417,8.1332,7.4308,1.0031,35
spider,phi,uncoupled,104,7.7045,7.0417,8.1332,7.4483,1.0014,35
spider,phi,uncoupled,105,7.7701,7.0417,8.1332,7.4702,0.9859,35
spider,phi,uncoupled,106,7.7701,7.2781,8.1332,7.5082,0.9767,35
spider,phi,uncoupled,107,7.8173,7.2913,8.1332,7.5182,0.9782,35
spider,phi,uncoupled,108,7.8470,7.3236,8.1332,7.5453,0.9808,35
spider,phi,uncoupled,109,7.8621,7.3273,8.1995,7.5611,0.9882,35
spider,phi,uncoupled,110,7.8621,7.3633,8.2010,7.5969,0.9818,35
spider,phi,uncoupled,111,7.8621,7.3721,8.2010,7.6096,0.9794,35
spider,phi,uncoupled,112,7.9728,7.5051,8.2010,7.6372,0.9848,35
spider,phi,uncoupled,113,7.9728,7.5051,8.2010,7.6672,0.9662,35
spider,phi,uncoupled,114,7.9817,7.5051,8.2288,7.6845,0.9713,35
spider,phi,uncoupled,115,7.9817,7.5051,8.2641,7.6962,0.9709,35
spider,phi,uncoupled,116,7.9817,7.5069,8.2780,7.7188,0.9596,35
spider,phi,uncoupled,117,8.0145,7.5069,8.2928,7.7350,0.9674,35
spider,phi,uncoupled,118,8.0256,7.5069,8.2928,7.7527,0.9715,35
spider,phi,uncoupled,119,8.0295,7.6303,8.3271,7.7911,0.9670,35
spider,phi,uncoupled,120,8.0977,7.7315,8.3271,7.8174,0.9670,35
spider,phi,uncoupled,121,8.1006,7.7957,8.3271,7.8327,0.9667,35
spider,phi,uncoupled,122,8.1006,7.7957,8.3505,7.8402,0.9695,35
spider,phi,uncoupled,123,8.1066,7.7957,8.3515,7.8482,0.9740,35
spider,phi,uncoupled,124,8.1297,7.7957,8.3988,7.8671,0.9709,35
spider,phi,uncoupled,125,8.1297,7.7957,8.4089,7.8908,0.9360,35
spider,phi,uncoupled,126,8.1297,7.7957,8.4089,7.9083,0.9308,35
spider,phi,uncoupled,127,8.1297,7.7957,8.4089,7.9199,0.9341,35
spider,phi,uncoupled,128,8.1297,7.7957,8.4104,7.9425,0.8888,35
spider,phi,uncoupled,129,8.2200,7.7957,8.4368,7.9576,0.8883,35
spider,phi,uncoupled,130,8.2200,7.7957,8.4441,7.9663,0.8917,35
spider,phi,uncoupled,131,8.2200,7.7957,8.4441,7.9745,0.8912,35
spider,phi,uncoupled,132,8.2431,7.7973,8.4927,8.0007,0.8965,35
spider,phi,uncoupled,133,8.2507,7.7973,8.5126,8.0257,0.8811,35
spider,phi,uncoupled,134,8.2507,7.9641,8.5153,8.0470,0.8804,35
spider,phi,uncoupled,135,8.2796,7.9641,8.5625,8.0616,0.8847,35
spider,phi,uncoupled,136,8.2796,7.9641,8.5625,8.0716,0.8847,35
spider,phi,uncoupled,137,8.3258,7.9641,8.5688,8.0903,0.8850,35
spider,phi,uncoupled,138,8.3258,7.9641,8.5800,8.0956,0.8858,35
spider,phi,uncoupled,139,8.3258,7.9641,8.6125,8.1184,0.8937,35
spider,phi,uncoupled,140,8.3610,7.9902,8.6255,8.1295,0.8956,35
spider,phi,uncoupled,141,8.3679,8.0182,8.6255,8.1448,0.8813,35
spider,phi,uncoupled,142,8.3679,8.0182,8.6255,8.1555,0.8731,35
spider,phi,uncoupled,143,8.4067,8.0182,8.6478,8.1651,0.8752,35
spider,phi,uncoupled,144,8.4067,8.0182,8.6847,8.1771,0.8770,35
spider,phi,uncoupled,145,8.4256,8.0182,8.6847,8.1851,0.8815,35
spider,phi,uncoupled,146,8.4256,8.0182,8.7047,8.1888,0.8827,35
spider,phi,uncoupled,147,8.4256,8.0182,8.7317,8.1959,0.8862,35
spider,phi,uncoupled,148,8.4256,8.0182,8.7317,8.2084,0.8774,35
spider,phi,uncoupled,149,8.4671,8.0182,8.7332,8.2146,0.8797,35
spider,phi,uncoupled,150,8.4671,8.0438,8.7637,8.2324,0.8748,35
spider,phi,uncoupled,151,8.4671,8.0667,8.7637,8.2514,0.8588,35
spider,phi,uncoupled,152,8.4671,8.1177,8.7913,8.2588,0.8602,35
spider,phi,uncoupled,153,8.4671,8.1177,8.7913,8.2714,0.8593,35
spider,phi,uncoupled,154,8.4671,8.1313,8.7943,8.2788,0.8558,35
spider,phi,uncoupled,155,8.4671,8.1320,8.7943,8.2837,0.8552,35
spider,phi,uncoupled,156,8.4671,8.1581,8.7943,8.2918,0.8569,35
spider,phi,uncoupled,157,8.4671,8.1779,8.8021,8.3008,0.8601,35
spider,phi,uncoupled,158,8.5077,8.1833,8.8021,8.3169,0.8535,35
spider,phi,uncoupled,159,8.5077,8.1899,8.8043,8.3242,0.8521,35
spider,phi,uncoupled,160,8.5077,8.2471,8.8053,8.3361,0.8555,35
spider,phi,uncoupled,161,8.5328,8.2471,8.8439,8.3452,0.8576,35
spider,phi,uncoupled,162,8.5328,8.2478,8.8564,8.3644,0.8339,35
spider,phi,uncoupled,163,8.5363,8.2512,8.8564,8.3686,0.8297,35
spider,phi,uncoupled,164,8.5741,8.2512,8.8644,8.3791,0.8287,35
spider,phi,uncoupled,165,8.5741,8.2768,8.8644,8.3874,0.8310,35
spider,phi,uncoupled,166,8.5786,8.2768,8.8644,8.4004,0.8268,35
spider,phi,uncoupled,167,8.5903,8.2768,8.8928,8.4088,0.8289,35
spider,phi,uncoupled,168,8.6252,8.2768,8.9046,8.4179,0.8317,35
spider,phi,uncoupled,169,8.6252,8.3203,8.9046,8.4256,0.8282,35
spider,phi,uncoupled,170,8.6252,8.3203,8.9056,8.4314,0.8283,35
spider,phi,uncoupled,171,8.6256,8.3203,8.9222,8.4380,0.8286,35
spider,phi,uncoupled,172,8.6329,8.3203,8.9255,8.4463,0.8328,35
spider,phi,uncoupled,173,8.6333,8.3203,8.9361,8.4516,0.8344,35
spider,phi,uncoupled,174,8.6400,8.3267,8.9370,8.4575,0.8351,35
spider,phi,uncoupled,175,8.6781,8.3267,8.9519,8.4666,0.8375,35
spider,phi,uncoupled,176,8.6781,8.3267,8.9584,8.4809,0.8302,35
spider,phi,uncoupled,177,8.6781,8.3382,8.9609,8.4873,0.8338,35
spider,phi,uncoupled,178,8.6781,8.3382,8.9635,8.4893,0.8347,35
spider,phi,uncoupled,179,8.6781,8.3570,8.9635,8.5040,0.7927,35
spider,phi,uncoupled,180,8.6781,8.3693,8.9659,8.5099,0.7923,35
spider,phi,uncoupled,181,8.6781,8.3693,8.9691,8.5148,0.7932,35
spider,phi,uncoupled,182,8.6839,8.3752,8.9691,8.5246,0.7910,35
spider,phi,uncoupled,183,8.6839,8.4022,8.9694,8.5327,0.7942,35
spider,phi,uncoupled,184,8.7234,8.4022,8.9730,8.5391,0.7961,35
spider,phi,uncoupled,185,8.7234,8.4022,8.9730,8.5436,0.7962,35
spider,phi,uncoupled,186,8.7234,8.4022,8.9784,8.5479,0.7973,35
spider,phi,uncoupled,187,8.7298,8.4106,8.9814,8.5552,0.7931,35
spider,phi,uncoupled,188,8.7298,8.4106,8.9869,8.5587,0.7927,35
spider,phi,uncoupled,189,8.7560,8.4110,8.9898,8.5645,0.7944,35
spider,phi,uncoupled,190,8.7560,8.4143,8.9908,8.5714,0.7951,35
spider,phi,uncoupled,191,8.7560,8.4176,8.9908,8.5729,0.7956,35
spider,phi,uncoupled,192,8.7560,8.4458,8.9908,8.5832,0.7666,35
spider,phi,uncoupled,193,8.7560,8.4465,8.9944,8.5852,0.7668,35
spider,phi,uncoupled,194,8.7810,8.4599,8.9980,8.6020,0.7208,35
spider,phi,uncoupled,195,8.7911,8.4640,8.9999,8.6059,0.7204,35
spider,phi,uncoupled,196,8.7911,8.4640,9.0067,8.6226,0.6760,35
spider,phi,uncoupled,197,8.7977,8.4640,9.0110,8.6254,0.6769,35
spider,phi,uncoupled,198,8.8055,8.4697,9.0110,8.6296,0.6771,35
spider,phi,uncoupled,199,8.8055,8.4719,9.0110,8.6356,0.6777,35
spider,phi,uncoupled,200,8.8085,8.4719,9.0110,8.6392,0.6766,35
spider,phi,uncoupled,201,8.8169,8.4719,9.0201,8.6637,0.5994,35
spider,phi,uncoupled,202,8.8169,8.4981,9.0201,8.6671,0.5986,35
spider,phi,uncoupled,203,8.8236,8.5148,9.0235,8.6717,0.5946,35
spider,phi,uncoupled,204,8.8236,8.5505,9.0235,8.6762,0.5947,35
spider,phi,uncoupled,205,8.8236,8.5579,9.0235,8.6769,0.5944,35
spider,phi,uncoupled,206,8.8236,8.5801,9.0238,8.6822,0.5925,35
spider,phi,uncoupled,207,8.8273,8.5801,9.0246,8.6854,0.5928,35
spider,phi,uncoupled,208,8.8273,8.5801,9.0246,8.6905,0.5935,35
spider,phi,uncoupled,209,8.8273,8.5801,9.0246,8.6921,0.5944,35
spider,phi,uncoupled,210,8.8274,8.5801,9.0285,8.6953,0.5963,35
spider,phi,uncoupled,211,8.8418,8.5801,9.0332,8.6975,0.5964,35
spider,phi,uncoupled,212,8.8418,8.5801,9.0332,8.6988,0.5970,35
spider,phi,uncoupled,213,8.8418,8.5801,9.0332,8.7024,0.5970,35
spider,phi,uncoupled,214,8.8418,8.5980,9.0344,8.7063,0.5989,35
spider,phi,uncoupled,215,8.8457,8.5980,9.0355,8.7092,0.5999,35
spider,phi,uncoupled,216,8.8545,8.6000,9.0398,8.7111,0.6002,35
spider,phi,uncoupled,217,8.8545,8.6000,9.0403,8.7143,0.5988,35
spider,phi,uncoupled,218,8.8545,8.6000,9.0403,8.7157,0.5980,35
spider,phi,uncoupled,219,8.8545,8.6000,9.0403,8.7223,0.5787,35
spider,phi,uncoupled,220,8.8545,8.6009,9.0403,8.7246,0.5800,35
spider,phi,uncoupled,221,8.8631,8.6009,9.0403,8.7296,0.5806,35
spider,phi,uncoupled,222,8.8639,8.6042,9.0403,8.7311,0.5809,35
spider,phi,uncoupled,223,8.8665,8.6052,9.0422,8.7342,0.5769,35
spider,phi,uncoupled,224,8.8696,8.6260,9.0466,8.7384,0.5778,35
spider,phi,uncoupled,225,8.8735,8.6260,9.0466,8.7405,0.5772,35
spider,phi,uncoupled,226,8.8735,8.6280,9.0471,8.7413,0.5777,35
spider,phi,uncoupled,227,8.8735,8.6280,9.0471,8.7433,0.5785,35
spider,phi,uncoupled,228,8.8735,8.6304,9.0471,8.7450,0.5796,35
spider,phi,uncoupled,229,8.8750,8.6322,9.0471,8.7513,0.5674,35
spider,phi,uncoupled,230,8.8780,8.6357,9.0524,8.7552,0.5695,35
spider,phi,uncoupled,231,8.8821,8.6357,9.0524,8.7609,0.5563,35
spider,phi,uncoupled,232,8.8821,8.6417,9.0563,8.7662,0.5482,35
spider,phi,uncoupled,233,8.8821,8.6439,9.0563,8.7681,0.5481,35
spider,phi,uncoupled,234,8.8821,8.6439,9.0563,8.7703,0.5494,35
spider,phi,uncoupled,235,8.9020,8.6439,9.0563,8.7723,0.5498,35
spider,phi,uncoupled,236,8.9031,8.6439,9.0563,8.7750,0.5497,35
spider,phi,uncoupled,237,8.9034,8.6459,9.0563,8.7776,0.5496,35
spider,phi,uncoupled,238,8.9034,8.6498,9.0604,8.7889,0.5274,35
spider,phi,uncoupled,239,8.9046,8.6498,9.0604,8.7902,0.5285,35
spider,phi,uncoupled,240,8.9059,8.6503,9.0611,8.7909,0.5281,35
spider,phi,uncoupled,241,8.9114,8.6546,9.0611,8.8002,0.5084,35
spider,phi,uncoupled,242,8.9114,8.6546,9.0611,8.8017,0.5095,35
spider,phi,uncoupled,243,8.9140,8.6568,9.0611,8.8034,0.5099,35
spider,phi,uncoupled,244,8.9171,8.6579,9.0617,8.8037,0.5095,35
spider,phi,uncoupled,245,8.9171,8.6614,9.0618,8.8044,0.5097,35
spider,phi,uncoupled,246,8.9174,8.6614,9.0632,8.8083,0.5147,35
spider,phi,uncoupled,247,8.9174,8.6653,9.0634,8.8100,0.5150,35
spider,phi,uncoupled,248,8.9198,8.6672,9.0642,8.8116,0.5152,35
spider,phi,uncoupled,249,8.9260,8.6685,9.0671,8.8144,0.5161,35
spider,phi,uncoupled,250,8.9290,8.6685,9.0687,8.8149,0.5166,35
spider,phi,uncoupled,251,8.9310,8.6685,9.0687,8.8160,0.5159,35
spider,phi,uncoupled,252,8.9356,8.6685,9.0687,8.8167,0.5164,35
